Area;Nome;Perimetro;CodiceWGI;Regione;Codice;Triangulation Area;Flat Triangulation Area;Map Area;Area Ratio;Map Area Ratio;Fourier H;DFA H;Height Stdev;Higuchi H (paper)
69859;Montagna Vecchia II;1440;I4L01137008;Lombardia;495.1;74881.05820981345;71443.74399165713;65512.5;1.0481121792631376;1.143004132185666;0.5505782581070657;0.8843357877617413;33.60650012694664;0.6897130495110471
427642;Castelli Ovest;5467;I4L01137007;Lombardia;494.0;482347.5931058577;477064.2914915767;412212.5;1.0110746113438138;1.1701430526872856;0.6564166054514347;0.6369435610386818;94.77234602313229;0.812593101846633
219342;Castelli Est;2612;I4L01137006;Lombardia;493.0;259455.38067810802;248873.1054515158;234025.0;1.0425207665866243;1.1086652309715117;0.6031107150355763;0.5710557125001492;51.29270390286161;0.832369388524294
24141;Castelli Est;856;I4L01137006;Lombardia;493.0;259455.38067810802;248873.1054515158;234025.0;1.0425207665866243;1.1086652309715117;0.6031107150355763;0.5710557125001492;51.29270390286161;0.832369388524294
15635;Gran Zebrù;661;I4L01137016;Lombardia;502.0;865780.2190186861;826571.6835419082;784687.5;1.0474351302584757;1.103343966889604;0.6848069808052062;0.7301372681155067;101.54077358599159;0.7966676581905137
2072007;Cedèc;16067;I4L01137018;Lombardia;503.0;2365871.83523604;2165093.82535425;2016025.0;1.0927340919504671;1.17353298457908;0.6243459165537171;0.8820655077255337;247.44214172218966;0.8462179763251414
57854;Pasquale Nord;1390;I4L01137019;Lombardia;504.0;116210.96083001408;115530.33534729511;89662.5;1.0058913140057366;1.2960932477904819;0.5110678318276256;0.857220263162842;216.18051064133283;0.7566221673374423
18870;Pasquale Nord;1309;I4L01137019;Lombardia;504.0;116210.96083001408;115530.33534729511;89662.5;1.0058913140057366;1.2960932477904819;0.5110678318276256;0.857220263162842;216.18051064133283;0.7566221673374423
22818;Pasquale Nord;1462;I4L01137019;Lombardia;504.0;116210.96083001408;115530.33534729511;89662.5;1.0058913140057366;1.2960932477904819;0.5110678318276256;0.857220263162842;216.18051064133283;0.7566221673374423
58179;Pasquale Sud;1379;I4L01137020;Lombardia;505.0;62950.882182286434;60653.23304005545;54762.5;1.0378817257888564;1.1495253537052992;0.5570795751836972;-0.11968349182735527;36.780871216507826;
609549;Rosole;5007;I4L01137021;Lombardia;506.0;644826.5920688519;617044.4287601822;596062.5;1.0450245752392446;1.0818103673169372;0.545906735343687;0.8442060375446216;62.58261590180675;0.882944372865736
703630;Col de la Mare I;5827;I4L01137022;Lombardia;506.1;810238.2839109246;807691.0035618113;688850.0;1.0031537807625441;1.1762187470580308;0.6203326552669202;1.0362584935796852;281.5245072533544;0.918262361430805
107780;Col de la Mare II;2146;I4L01137022;Lombardia;506.2;135088.18890838447;129556.26388246154;102787.5;1.0426990163203664;1.3142472470717206;0.5580650780080363;0.2535904051898921;104.25704526400914;0.9225608904134606
1062913;Palon de la Mare;8668;I4L01137023;Lombardia;507.0;1139042.7284697585;1101497.6175294728;1040025.0;1.0340855126173534;1.0952070656664583;0.5037561138538993;0.8189652060855496;159.6328501184561;0.8556537727319826
167679;San Giacomo Ovest;2628;I4L01137027;Lombardia;509.0;188725.4533482379;175778.26004554259;161200.0;1.073656396981861;1.1707534326813769;0.5495405805930456;0.4514225482598347;71.65700101217715;0.7976475894384618
17107;Cerena;592;I4L01137028;Lombardia;510.0;672411.6153207887;677102.2547435745;544100.0;0.9930724799837476;1.2358235900032877;0.6015685192679199;0.4502189772115879;241.83270980505213;0.7569930648333625
50398;San Giacomo Sud;1746;I4L01137024;Lombardia;507.2;62278.86204001669;54024.8886257561;45662.5;1.1527809427139757;1.36389514459385;0.4925022205557248;0.7767831144694596;37.38384460716889;
70466;Pizzo Tresero Nord;2010;I4L01137028;Lombardia;510.1;99081.67661503784;91127.84304610844;65312.5;1.087282144546151;1.5170400247278517;0.5697894920560058;0.4534716137901676;108.8686525803296;0.7987181916331998
529369;Tresero;5548;I4L01137030;Lombardia;511.0;565918.4379818031;558386.0417198336;514400.0;1.0134895855182366;1.1001524844125254;0.5391338686035774;0.7937285603490518;88.71578094673387;0.8823071856116667
381370;Punta Pedranzini;3823;I4L01137031;Lombardia;512.0;402887.5215322577;394853.5945852589;371325.0;1.0203465969594057;1.0849997213553024;0.4673125200472248;0.9785409351435442;103.48648879261948;0.8817376065342803
2156729;Dosegù;13340;I4L01137031;Lombardia;512.1;2309586.4394396557;2208269.786874753;2121712.5;1.0458805591450353;1.0885482549778331;0.5516296683958801;1.0462894339174371;178.15063433716904;0.8526967027981627
23100;Passo di Dosegù;713;I4L01137032;Lombardia;513.0;23693.770945509415;22365.95736980596;21150.0;1.059367616317467;1.1202728579437076;0.5236770124090182;0.4276093082661676;14.503552747405944;
296272;Sforzellina;3145;I4L01137036;Lombardia;516.0;316892.9161152905;305252.1412958191;287537.5;1.0381349489312521;1.1020924787733444;0.5653304303955271;0.894388788400525;60.30279422719377;0.8462510735077617
83598;Alpe Sud;1479;I4L01137039;Lombardia;519.0;86206.13417706039;83131.98534369358;79775.0;1.0369791340920986;1.0806159094586072;0.5827472355475416;0.018047286373572315;28.192851938935213;0.9047991235275354
22457;Sobretta Nord Est Inferiore;1102;I4L01137042;Lombardia;522.1;26794.99552397299;23433.572176089776;19450.0;1.1434447690102072;1.3776347313096653;0.5207247425896937;-1.9347836128082576;29.537844916100262;
33178;Sobretta Nord Est Superiore;1319;I4L01137042;Lombardia;522.0;39423.09660003666;37212.52887275429;30087.5;1.0594038565570552;1.3102815654353688;0.3949166708288137;-0.8043434309869023;31.812621835259083;
224174;Sobretta Nord Ovest;5430;I4L01137043;Lombardia;523.0;248653.7051823888;240090.89264154356;210337.5;1.0356648786075764;1.1821653541683663;0.5331498618888462;0.5281655431879956;77.62806291714195;0.8489911211968759
166075;Profa;3418;I4L01137044;Lombardia;524.0;175861.94865630975;169251.3091023477;157800.0;1.0390581295295302;1.1144610181008223;0.5218125591376814;0.2581987019184289;55.63390579408683;0.8427920631750343
33998;Cima Monticello Sud;1214;I4L01026001;Lombardia;569.0;32174.224711691182;31446.800076251006;30937.5;1.0231319127439469;1.0399749401758769;0.6148120565016589;0.40994708153253656;14.183457637511596;
51368;Pietre Rosse Nord;1431;I4L01027002;Lombardia;571.0;56469.85843790207;53227.622843793484;47725.0;1.0609126506292332;1.1832343308098916;0.3477715457723056;0.2679392842092961;50.21705012552228;
181885;Savoretta;2511;I4L01134003;Lombardia;527.0;195789.95747666608;188432.73923531992;175062.5;1.0390442673136449;1.1184003283208344;0.4998841905134746;0.7466395939342303;77.50350617889676;0.8720839068357944
37038;Gavia;905;I4L01137038;Lombardia;518.0;44355.69118679533;42286.60122591708;34675.0;1.048930155200322;1.2791835958700888;0.5806417258181988;0.8826184522978661;31.70623190291727;
99973;San Giacomo Est;2473;I4L01137026;Lombardia;508.0;111614.24229042578;103786.36636252132;93337.5;1.0754229693384003;1.1958134971520105;0.4862946147734346;0.4008332082014207;64.46882921400436;0.7888480413150345
11344766;Forni;48200;I4L01137024;Lombardia;507.1;12760860.764353793;11223365.463697087;11142037.5;1.1369905761003565;1.1452896980784524;0.6400498412414963;0.9804481904246404;250.2870726051936;0.8643397663341441
51872;Montagna Vecchia IV;1361;I4L01137008;Lombardia;495.3;60010.001804472995;56437.568532117155;47962.5;1.0632988515499715;1.2511858598795516;0.586021530064855;0.4603515359574605;70.61624597873875;0.830568621221947
550344;Cerena;8091;I4L01137028;Lombardia;510.0;672411.6153207887;677102.2547435745;544100.0;0.9930724799837476;1.2358235900032877;0.6015685192679199;0.4502189772115879;241.83270980505213;0.7569930648333625
24847;Payer Superiore;698;I4L01028002;Lombardia;573.0;26606.527352999437;25439.042009670688;22787.5;1.0458934476732626;1.1675930818650329;0.6367304237041158;0.4313480773969489;23.083552958140448;
27791;Payer Inferiore;874;I4L01028003;Lombardia;574.0;31627.68569498228;30216.130403106006;25787.5;1.0467152899145276;1.2264735121660602;0.5200543551590986;0.2060181555181;31.12538234123904;
30508;Punta Pisgana Nord Ovest;1113;-;Lombardia;574.1;59323.63551548332;58162.89575083405;46825.0;1.0199567052098266;1.266922274756718;0.5492658704529196;0.7729446554322036;71.53349686879451;0.884756046325363
21346;Punta Pisgana Nord Ovest;911;-;Lombardia;574.1;59323.63551548332;58162.89575083405;46825.0;1.0199567052098266;1.266922274756718;0.5492658704529196;0.7729446554322036;71.53349686879451;0.884756046325363
600205;Pisgana Est;5428;I4L01028004;Lombardia;575.0;635740.0355890554;607033.706448919;586275.0;1.047289514297427;1.0843717292892503;0.212325849263772;0.5248830029726281;127.23697103555452;0.8380322239829006
150112;Narcanello;2309;I4L01028006;Lombardia;577.1;159190.47966457225;157968.1141593214;144362.5;1.0077380521490429;1.1027135139982494;0.4809187746152898;0.4794288925571623;45.631714365883525;0.9656545036866033
2486582;Pisgana Ovest;12239;I4L01028006;Lombardia;577.0;2717778.3447046103;2620859.6530007347;2455387.5;1.036979733574405;1.1068633137150898;0.6104259676633352;1.0647605135586138;178.00674230990435;0.8474889581605669
94819;Calotta;2185;I4L01028008;Lombardia;579.0;111909.58658471117;110187.94391169953;89437.5;1.015624601130513;1.251260227362249;0.5905583228531426;0.996760364339854;68.86726988954564;0.8413737070928742
16444683;Adamello;42365;I4L01024006;Lombardia;608.0;16456659.43722798;15672070.550517065;15634000.0;1.050062873580226;1.0526198949231151;0.6295719841715499;1.2279747774373282;141.38273075609942;0.8417216758022188
815749;Venerocolo;5359;I4L01028011;Lombardia;581.0;895387.7063566805;824538.1729478922;802037.5;1.0859263230415233;1.116391323793065;0.5620443226332255;0.9789415198652824;97.99950588267164;0.7956214758123175
49682;Avio Est;1223;I4L01028012;Lombardia;582.0;57729.700059259805;56704.71384245451;46750.0;1.0180758555567897;1.2348598943157176;0.5356241032177569;0.8819326794412109;44.3852167968769;
483632;Avio Centrale;4312;I4L01028013;Lombardia;583.0;610388.2960724654;557132.1308972929;512075.0;1.095589829093864;1.1919900328515654;0.6353114112855993;0.9707963893566082;77.66084934879999;0.8296009905878117
43356;Avio Centrale;1478;I4L01028013;Lombardia;583.0;610388.2960724654;557132.1308972929;512075.0;1.095589829093864;1.1919900328515654;0.6353114112855993;0.9707963893566082;77.66084934879999;0.8296009905878117
26166;Avio Ovest;967;I4L01028014;Lombardia;584.0;36175.075672689316;30597.120702799213;23812.5;1.182303263894364;1.5191632828425958;0.7504633919852209;0.9620461716709222;29.882025709309147;
11179;Plem;759;I4L01028015;Lombardia;585.0;13977.372806558047;11280.54959705582;9212.5;1.2390684235993334;1.5172182150944964;0.2623895972425048;;27.643890572748795;
45430;Miller Inferiore;1329;I4L01025013;Lombardia;599.1;54491.6405327058;54057.93695561325;41975.0;1.0080229398589269;1.2981927464611265;0.6565447957561674;0.8084313060620592;53.61412144772504;
24384;Levade Ovest;1183;I4L01024007;Lombardia;610.0;25509.478953469923;22562.566337525626;21512.5;1.1306107014538962;1.1857979757568815;0.4526575402051836;0.4300588700955307;37.49654372436262;
23908;Salimmo;1060;I4L01028007;Lombardia;578.0;28289.29629868732;26796.614819030485;21062.5;1.0557041062737804;1.3431119904421278;0.3334545708742853;;75.53311048908941;
16902;Baitone Est;613;I4L01028016;Lombardia;586.0;21150.2341920946;19822.158474315536;15325.0;1.0669995510075208;1.380113160984966;0.4869287462365144;;32.9497116542547;
6465;Cima Laste Nord;406;I4L01025001;Lombardia;590.1;30922.777853280226;24563.29491053164;20212.5;1.258901868251475;1.529883876476449;0.7297085209594949;;58.11058274393596;
16626;Cima Laste Nord;732;I4L01025001;Lombardia;590.1;30922.777853280226;24563.29491053164;20212.5;1.258901868251475;1.529883876476449;0.7297085209594949;;58.11058274393596;
23979;Cima Wanda;1890;I4L01025002;Lombardia;590.2;28182.47116249787;29175.21118886709;19325.0;0.9659731674282434;1.4583426216040294;0.3856644171477146;;123.15549668640928;0.553178774971707
211022;Aviolo;3994;I4L01025003;Lombardia;591.0;257647.64371157484;249471.787838642;200462.5;1.032772667177184;1.285266040838435;0.5918916623700108;1.307149519377972;148.1479717762713;0.8433882054253408
12455;Cima dei Laghi Gelati;466;-;Lombardia;591.1;16018.238593383168;14100.588331899511;11425.0;1.1359978900416086;1.402034012549949;0.5466454360665269;;29.738533085983292;
21016;Val Gallinera II;839;I4L01025006;Lombardia;593.0;158673.5497045295;142556.68948587778;107325.0;1.1130557974990594;1.4784397829446028;0.5119398557353156;1.204424431800247;273.5345592292785;0.7042980899736564
33278;Val Gallinera II;1266;I4L01025006;Lombardia;593.0;158673.5497045295;142556.68948587778;107325.0;1.1130557974990594;1.4784397829446028;0.5119398557353156;1.204424431800247;273.5345592292785;0.7042980899736564
63340;Val Gallinera II;1892;I4L01025006;Lombardia;593.0;158673.5497045295;142556.68948587778;107325.0;1.1130557974990594;1.4784397829446028;0.5119398557353156;1.204424431800247;273.5345592292785;0.7042980899736564
16820;Val Gallinera III;540;I4L01025007;Lombardia;594.0;24351.25569351445;22913.66389868349;15450.0;1.0627394990686565;1.5761330545964043;0.9687224467407;1.8671708660653272;40.373410853902996;
26911;Val Gallinera IV;682;I4L01025008;Lombardia;595.0;35375.438989964154;30517.9820796682;25075.0;1.159167041176425;1.410785203986606;0.6030863877173271;0.7085828345498102;44.89083417961661;
103365;Bompià;1670;I4L01025009;Lombardia;596.0;115273.58328164568;101355.13551755273;98587.5;1.1373235573414289;1.1692515104008692;0.5624335383172085;0.8909148287997445;35.13645630568658;0.8771348528973315
31842;Cima del Laghetto;1080;I4L01025012;Lombardia;599.0;32319.249739033763;31540.328925030226;28912.5;1.024696026977239;1.1178296494261568;0.5657479436572825;1.3722935277002897;27.09847564224185;
15646;Salarno;643;-;Lombardia;608.2;15082.344114286534;14581.388194221103;14087.5;1.0343558455061206;1.0706189255926557;0.4901390745268914;-0.07337895711485462;10.53568912328152;
10230;Gioià;510;I4L01024002;Lombardia;606.0;11816.850774539353;11725.855176245366;8900.0;1.0077602526149505;1.3277360420830735;0.591841776910035;;24.857154789341106;
35015;Remulo;1279;I4L01025014;Lombardia;601.0;35795.77814247072;34313.83573104475;31600.0;1.0431878972389323;1.1327777893186937;0.3596029342715519;0.07767282251887968;19.30056191009476;
21383;Monte Torena;814;I4L01132001;Lombardia;528.0;22881.80870887349;20883.86130180064;18037.5;1.09566944437141;1.2685687433886896;0.4956945840683882;1.213454448135795;44.264740382456615;
51606;Caronella Est;1202;I4L01132001;Lombardia;529.0;59420.08501573371;53449.66438984302;47325.0;1.1117017420791373;1.2555749607128095;0.4074033255724321;0.6054269935728573;53.54572793063564;
44269;Caronella Centrale;1084;I4L01132003;Lombardia;530.0;47173.28992708703;45109.12622154322;40512.5;1.0457593369334208;1.164413204000914;0.3250343823172146;0.4830088765698483;51.69212587475463;
16148;Bondone Inferiore;871;I4L01132007;Lombardia;533.0;15033.136605141506;14395.998443618115;13125.0;1.0442580043349363;1.14538183658221;-0.18089031994979288;;29.542620668893928;
23491;Bondone Superiore;816;I4L01132006;Lombardia;532.0;23896.334709750285;23087.673052834427;20887.5;1.0350256890361058;1.1440495372711088;0.7401858395363741;1.4108562515183574;29.66534765489867;
29095;Cagamei IV;813;I4L01132008;Lombardia;534.0;38826.51533987391;31715.555577541803;26375.0;1.2242104744136175;1.4720953683364515;0.5565820419399601;0.2373038371955039;38.13421871585461;
95850;Cagamei III;2443;I4L01132009;Lombardia;535.0;118742.00651405328;101218.18696862963;87387.5;1.1731291586052095;1.358798529698793;0.392940281174808;0.558001575956367;100.033698807636;0.8609212353103994
50400;Cagamei II;1185;I4L01132010;Lombardia;536.0;57293.69829952671;53152.38720609955;46037.5;1.077913924681673;1.2445006418577618;0.4498266739044996;0.6643646954130862;48.715293689480646;
69810;Cagamei I;1701;I4L01132011;Lombardia;537.0;87315.04803057705;80486.15909477565;63762.5;1.0848455065144815;1.3693793064979738;0.5279505816044292;-0.2878655481163871;57.77781257222585;
46996;Druet;1222;I4L01132012;Lombardia;538.0;59784.92626555151;52034.19097209704;42925.0;1.148954661322797;1.3927763835888527;0.5330655437735774;1.2839705203633869;69.18826169324545;0.7612947346874024
71678;Fascere;1639;I4L01132013;Lombardia;539.0;89037.97147407685;76743.02828816463;66637.5;1.1602092523603005;1.3361541395472047;0.5522672595826439;0.5072797300690555;62.84121015147284;0.8640510053223265
23862;Val Sena;833;I4L01132014;Lombardia;540.0;32976.76672051062;29706.319183845702;21137.5;1.110092654577124;1.5601072369253992;0.5122262023160693;1.8368406216371205;50.61938696505976;
155863;Marovin;3400;I4L01132015;Lombardia;541.0;205369.2692076004;185751.0645166232;155187.5;1.1056155707211115;1.323362185792028;0.4876654082338037;0.4090557839822347;168.4245448846709;0.7519975473291893
11662;Marovin;590;I4L01132015;Lombardia;541.0;205369.2692076004;185751.0645166232;155187.5;1.1056155707211115;1.323362185792028;0.4876654082338037;0.4090557839822347;168.4245448846709;0.7519975473291893
20205;Dente di Coca;772;-;Lombardia;542.0;27502.232506147604;22771.982424930986;17650.0;1.207722366588422;1.5582001419913656;0.2914134415432621;;48.62661512248785;
216510;Lupo;3461;I4L01132016;Lombardia;543.0;241590.93843589816;223578.5720154921;205012.5;1.0805639210324591;1.1784205277039117;0.5253247871141933;0.3085655116451733;66.14422751509117;0.8364643028147098
30617;Pizzo Scotes;847;I4L01132017;Lombardia;543.1;34947.231543697184;31367.564614692743;27600.0;1.114120014511031;1.2662040414383038;0.5731551304061782;1.0999604614758811;32.83322961300317;
27559;Pioda Superiore;893;I4L01132019;Lombardia;545.0;34987.94121520749;30751.444615211884;24812.5;1.1377657750068737;1.4100933487237275;0.5798580372144713;0.5357874952900942;33.766575763661045;
14805;Pioda Inferiore;629;I4L01132018;Lombardia;544.0;16356.798096374741;15130.022912132881;12575.0;1.0810821762376908;1.3007394112425243;0.4966493880840854;;20.860679032335128;
222705;Porola;3521;I4L01132020;Lombardia;549.0;263427.77813433646;239774.09978760532;211537.5;1.0986498473675177;1.2453006116378251;0.5993200924229902;1.0572255124707854;147.9191438614225;0.745376774583318
142057;Scais;2346;I4L01132021;Lombardia;550.0;222087.7883380683;204206.97661739934;188237.5;1.0875621980054593;1.1798275494418928;0.6134205129623136;0.399330779553053;108.07220050706759;0.7703173518757771
59817;Scais;1699;I4L01132021;Lombardia;550.0;222087.7883380683;204206.97661739934;188237.5;1.0875621980054593;1.1798275494418928;0.6134205129623136;0.399330779553053;108.07220050706759;0.7703173518757771
23841;Cantunasc;654;I4L01132023;Lombardia;551.0;25945.058617808158;24532.308105013683;21662.5;1.0575873459091991;1.1976945697776409;0.7259321410773139;-0.5683830103491238;25.234151635004554;
11869;Pizzo Grò;497;-;Lombardia;552.1;11241.34682636519;10919.015862864166;10150.0;1.0295201479281004;1.1075218548143044;0.4693137283542774;;13.831677517027948;
10228;Mottolone;567;I4L01132024;Lombardia;552.0;9294.512409323925;9179.139883685153;8387.5;1.0125689908968305;1.1081385882949537;0.3323909943177992;;18.026956241783868;
26348;Salto;903;I4L01132025;Lombardia;553.0;27062.59565162412;25720.01106890344;23525.0;1.0522000001914436;1.1503760106960306;0.4624112576995338;1.0584110595107268;21.636020514574643;
31075;Pizzo Omo Ovest;763;I4L01132026;Lombardia;555.0;34433.929179234576;32633.750535357798;28562.5;1.0551630938627887;1.205564260104493;0.6219805769200648;1.5326136721395212;29.713367720799926;
9454;Pizzo Diavolo di Tenda Nord-Ovest;502;-;Lombardia;556.0;8870.964743578155;8665.21954196635;7875.0;1.0237437955974875;1.1264717134702418;0.6248005721423759;;19.60619591108492;
21029;Podavista;996;I4L01132027;Lombardia;556.1;23298.20673421225;20959.15877787745;17862.5;1.1116002784808179;1.3043082846304968;0.4312285371346647;-0.8164562964053056;41.88373159059783;
25029;Aga;747;I4L01132028;Lombardia;557.0;29481.241175014162;27240.303854680362;22500.0;1.0822655038023288;1.3102773855561851;0.4923719680978373;0.9459508412997676;40.83786760291315;
17113;Pizzo Diavolo di Tenda;671;I4L01101001;Lombardia;558.0;22058.50643495244;19909.27082900764;14375.0;1.1079514977923437;1.5345047954749518;0.6158111924401508;;61.15141214314345;
19040;Pizzo Omo Nord Ovest;708;-;Lombardia;554.0;18806.69336089145;17778.79758295129;16525.0;1.0578158209600097;1.1380752412037187;0.5763721676111864;0.44666224457089;19.89065044420314;
17115;Coca Superiore;807;I4L01101005;Lombardia;563.1;20954.222503783312;18209.562904561622;14287.5;1.1507262757270318;1.4666122487337399;0.5787535607822396;-1.383677678299979;33.625974437911985;
30096;Coca;812;I4L01101004;Lombardia;563.0;29993.93148657882;29278.39449399924;26950.0;1.024439078882083;1.112947364993648;0.4766954164858728;0.4372396807271949;21.86078790351921;
33857;Val Morta;1297;-;Lombardia;562.0;37633.43859013573;35023.78120494602;31037.5;1.0745110121011483;1.2125151378215298;0.4951668459711776;0.8808474950347039;52.806898260591716;0.781890490626074
3051;Val Morta;246;-;Lombardia;562.0;37633.43859013573;35023.78120494602;31037.5;1.0745110121011483;1.2125151378215298;0.4951668459711776;0.8808474950347039;52.806898260591716;0.781890490626074
4581;Lago della Malgina;381;I4L01101006;Lombardia;564.0;8187.921922792858;7654.798226991909;7450.0;1.0696456888858386;1.0990499225225312;0.1663675922508968;;14.559141106562533;
3479;Lago della Malgina;276;I4L01101006;Lombardia;564.0;8187.921922792858;7654.798226991909;7450.0;1.0696456888858386;1.0990499225225312;0.1663675922508968;;14.559141106562533;
2482;Lago della Malgina;273;I4L01101006;Lombardia;564.0;8187.921922792858;7654.798226991909;7450.0;1.0696456888858386;1.0990499225225312;0.1663675922508968;;14.559141106562533;
33550;Trobio Est;964;I4L01101008;Lombardia;566.0;36296.95604618933;34095.6888039326;30400.0;1.064561453939679;1.1939788173088597;0.5769537428691638;0.7751513866688212;27.821103991085483;
18610;Trobio Centrale;646;I4L01101009;Lombardia;566.1;18953.684290150995;18329.36751929929;16587.5;1.0340610100263607;1.1426486384416576;0.665764353296947;-0.4063507854255001;25.361863785216908;
95794;Trobio Ovest;1884;I4L01101010;Lombardia;567.0;118655.8220616442;114330.42259885947;106162.5;1.0378324453322532;1.117681121503772;0.5021573135362114;0.0917586971411828;52.31505723060584;0.8775116464408212
20300;Trobio Ovest;833;I4L01101010;Lombardia;567.0;118655.8220616442;114330.42259885947;106162.5;1.0378324453322532;1.117681121503772;0.5021573135362114;0.0917586971411828;52.31505723060584;0.8775116464408212
15180;Recastello;539;I4L01101011;Lombardia;568.0;15882.271426345706;15640.774872634973;13300.0;1.0154401911463642;1.1941557463417825;0.5820320989232102;1.4977598430155714;21.285460663259887;
14359;Redorta Inferiore;843;I4L01101002;Lombardia;560.0;14980.795997538826;13547.153175091391;11600.0;1.1058261321709582;1.2914479308223126;0.4863858972352526;;46.71033420366962;
22964;Secreti;757;I4L01101003;Lombardia;561.0;22832.548517539984;21983.77492000125;20100.0;1.0386090924159936;1.1359476874398002;0.6373754448870461;0.5229347057512346;29.71341674391085;
803199;Fellaria Est;4259;I4L01123011;Lombardia;440.0;5091756.165274084;4955831.962312753;4754300.0;1.0274271210151962;1.0709791484075644;0.6060749539390029;0.8265898028523799;352.8519850346293;0.7916022313377071
13138;Pizzo Varuna;485;I4L01123013;Lombardia;441.0;100866.40600410274;95645.6592628862;94762.5;1.0545842517208968;1.0644126738330322;0.6380691087707229;0.1141739525745511;34.280366479425034;0.6708352519624203
18022;Pizzo Varuna;574;I4L01123013;Lombardia;441.0;100866.40600410274;95645.6592628862;94762.5;1.0545842517208968;1.0644126738330322;0.6380691087707229;0.1141739525745511;34.280366479425034;0.6708352519624203
72582;Dosdè Ovest Inferiore;1070;I4L01138013;Lombardia;475.1;79132.76332682527;75014.65290430894;68162.5;1.0548974135462508;1.1609427959189476;0.6272013389543636;0.4498310389274579;40.94671227927165;
367451;Frati;4092;I4L01028011;Lombardia;581.1;411207.87563460297;395364.1414196575;356987.5;1.0400737764382335;1.1518831209344949;0.5600526827610295;1.011855375192404;78.9049985107371;0.9015558596719351
